id,digit
4847,4
4848,4
4849,2
4850,4
4851,1
4852,8
4853,6
4854,9
4855,1
4856,3
4857,7
4858,8
4859,2
4860,6
4861,7
4862,5
4863,3
4864,1
4865,6
4866,5
4867,8
4868,7
4869,1
4870,8
4871,0
4872,7
4873,4
4874,7
4875,5
4876,1
4877,4
4878,7
4879,7
4880,3
4881,3
4882,4
4883,3
4884,4
4885,6
4886,1
4887,7
4888,8
4889,1
4890,4
4891,4
4892,8
4893,7
4894,2
4895,8
4896,4
4897,4
4898,4
4899,2
4900,1
4901,2
4902,0
4903,7
4904,0
4905,4
4906,4
4907,6
4908,4
4909,3
4910,5
4911,1
4912,0
4913,3
4914,0
4915,8
4916,1
4917,0
4918,0
4919,0
4920,1
4921,5
4922,6
4923,6
4924,1
4925,4
4926,2
4927,7
4928,2
4929,7
4930,4
4931,6
4932,2
4933,4
4934,2
4935,4
4936,5
4937,2
4938,6
4939,2
4940,6
4941,1
4942,3
4943,0
4944,0
4945,7
4946,0
4947,7
4948,7
4949,0
4950,1
4951,0
4952,1
4953,9
4954,5
4955,4
4956,1
4957,1
4958,4
4959,0
4960,3
4961,6
4962,1
4963,3
4964,4
4965,3
4966,3
4967,4
4968,7
4969,0
4970,4
4971,0
4972,6
4973,3
4974,4
4975,1
4976,3
4977,6
4978,4
4979,4
4980,7
4981,0
4982,9
4983,3
4984,4
4985,8
4986,1
4987,7
4988,8
4989,0
4990,4
4991,4
4992,1
4993,7
4994,0
4995,4
4996,1
4997,7
4998,1
4999,6
5000,8
5001,4
5002,3
5003,7
5004,8
5005,8
5006,0
5007,1
5008,0
5009,3
5010,4
5011,5
5012,6
5013,7
5014,1
5015,2
5016,2
5017,8
5018,4
5019,0
5020,4
5021,6
5022,6
5023,8
5024,4
5025,1
5026,0
5027,7
5028,0
5029,2
5030,5
5031,7
5032,5
5033,1
5034,5
5035,9
5036,5
5037,0
5038,5
5039,8
5040,5
5041,2
5042,1
5043,2
5044,1
5045,2
5046,3
5047,4
5048,5
5049,8
5050,4
5051,1
5052,7
5053,8
5054,1
5055,9
5056,4
5057,3
5058,1
5059,4
5060,4
5061,1
5062,0
5063,7
5064,4
5065,6
5066,3
5067,8
5068,4
5069,1
5070,3
5071,6
5072,5
5073,4
5074,2
5075,4
5076,7
5077,0
5078,4
5079,6
5080,6
5081,7
5082,2
5083,3
5084,0
5085,3
5086,3
5087,3
5088,0
5089,4
5090,2
5091,5
5092,5
5093,3
5094,9
5095,0
5096,1
5097,8
5098,1
5099,2
5100,3
5101,4
5102,4
5103,1
5104,4
5105,7
5106,4
5107,3
5108,5
5109,7
5110,4
5111,7
5112,3
5113,9
5114,2
5115,6
5116,4
5117,4
5118,7
5119,6
5120,8
5121,8
5122,4
5123,4
5124,1
5125,4
5126,4
5127,7
5128,1
5129,5
5130,8
5131,5
5132,7
5133,9
5134,6
5135,7
5136,0
5137,1
5138,4
5139,1
5140,3
5141,1
5142,8
5143,4
5144,8
5145,1
5146,7
5147,8
5148,1
5149,4
5150,4
5151,7
5152,6
5153,6
5154,7
5155,7
5156,3
5157,0
5158,4
5159,4
5160,5
5161,7
5162,3
5163,6
5164,3
5165,8
5166,1
5167,4
5168,7
5169,3
5170,3
5171,4
5172,8
5173,0
5174,1
5175,7
5176,8
5177,1
5178,7
5179,7
5180,3
5181,9
5182,2
5183,3
5184,7
5185,5
5186,4
5187,1
5188,9
5189,1
5190,0
5191,7
5192,0
5193,3
5194,5
5195,0
5196,3
5197,5
5198,4
5199,2
5200,8
5201,4
5202,4
5203,5
5204,1
5205,9
5206,1
5207,7
5208,1
5209,0
5210,6
5211,4
5212,0
5213,0
5214,8
5215,8
5216,1
5217,1
5218,4
5219,2
5220,7
5221,2
5222,4
5223,4
5224,8
5225,3
5226,5
5227,1
5228,6
5229,1
5230,0
5231,2
5232,0
5233,7
5234,8
5235,2
5236,0
5237,1
5238,4
5239,7
5240,1
5241,6
5242,8
5243,4
5244,4
5245,5
5246,4
5247,0
5248,9
5249,2
5250,0
5251,4
5252,3
5253,3
5254,6
5255,5
5256,3
5257,4
5258,2
5259,1
5260,1
5261,7
5262,5
5263,3
5264,1
5265,4
5266,7
5267,3
5268,9
5269,3
5270,7
5271,1
5272,0
5273,4
5274,2
5275,7
5276,5
5277,4
5278,7
5279,6
5280,0
5281,0
5282,2
5283,3
5284,3
5285,0
5286,6
5287,1
5288,6
5289,2
5290,1
5291,1
5292,6
5293,4
5294,9
5295,8
5296,8
5297,3
5298,9
5299,0
5300,3
5301,4
5302,4
5303,2
5304,4
5305,6
5306,1
5307,8
5308,4
5309,4
5310,0
5311,8
5312,5
5313,4
5314,4
5315,4
5316,5
5317,8
5318,4
5319,2
5320,0
5321,1
5322,1
5323,8
5324,3
5325,8
5326,1
5327,5
5328,3
5329,1
5330,5
5331,1
5332,2
5333,4
5334,2
5335,4
5336,3
5337,8
5338,4
5339,4
5340,1
5341,9
5342,1
5343,5
5344,1
5345,4
5346,4
5347,3
5348,3
5349,5
5350,4
5351,4
5352,4
5353,0
5354,1
5355,6
5356,7
5357,5
5358,4
5359,1
5360,8
5361,1
5362,9
5363,5
5364,8
5365,4
5366,7
5367,0
5368,6
5369,4
5370,7
5371,0
5372,6
5373,7
5374,0
5375,2
5376,1
5377,8
5378,3
5379,7
5380,1
5381,4
5382,5
5383,7
5384,4
5385,4
5386,7
5387,0
5388,1
5389,7
5390,2
5391,4
5392,3
5393,5
5394,3
5395,5
5396,4
5397,4
5398,4
5399,3
5400,4
5401,4
5402,7
5403,5
5404,3
5405,6
5406,4
5407,4
5408,4
5409,1
5410,1
5411,0
5412,1
5413,0
5414,2
5415,3
5416,1
5417,6
5418,2
5419,6
5420,6
5421,2
5422,1
5423,0
5424,7
5425,0
5426,8
5427,3
5428,1
5429,8
5430,4
5431,1
5432,4
5433,1
5434,1
5435,6
5436,6
5437,1
5438,0
5439,6
5440,3
5441,3
5442,4
5443,6
5444,7
5445,1
5446,8
5447,4
5448,7
5449,1
5450,3
5451,4
5452,5
5453,2
5454,4
5455,0
5456,7
5457,3
5458,4
5459,4
5460,0
5461,5
5462,4
5463,1
5464,2
5465,6
5466,4
5467,0
5468,7
5469,2
5470,1
5471,7
5472,1
5473,0
5474,6
5475,6
5476,2
5477,9
5478,5
5479,4
5480,2
5481,4
5482,7
5483,4
5484,3
5485,4
5486,1
5487,1
5488,7
5489,0
5490,1
5491,0
5492,6
5493,1
5494,9
5495,2
5496,3
5497,7
5498,1
5499,7
5500,8
5501,2
5502,5
5503,2
5504,7
5505,4
5506,4
5507,6
5508,4
5509,3
5510,9
5511,4
5512,6
5513,1
5514,3
5515,3
5516,4
5517,1
5518,1
5519,5
5520,4
5521,1
5522,8
5523,1
5524,4
5525,7
5526,6
5527,0
5528,9
5529,3
5530,6
5531,4
5532,4
5533,8
5534,3
5535,4
5536,5
5537,2
5538,7
5539,6
5540,5
5541,8
5542,4
5543,6
5544,8
5545,3
5546,6
5547,1
5548,1
5549,1
5550,5
5551,3
5552,1
5553,4
5554,6
5555,2
5556,0
5557,3
5558,1
5559,9
5560,3
5561,7
5562,8
5563,8
5564,1
5565,4
5566,0
5567,7
5568,7
5569,4
5570,4
5571,2
5572,6
5573,6
5574,6
5575,4
5576,4
5577,2
5578,0
5579,6
5580,3
5581,6
5582,5
5583,0
5584,4
5585,6
5586,1
5587,7
5588,4
5589,2
5590,2
5591,8
5592,3
5593,4
5594,8
5595,5
5596,7
5597,3
5598,3
5599,8
5600,0
5601,6
5602,2
5603,4
5604,3
5605,7
5606,0
5607,1
5608,3
5609,2
5610,4
5611,6
5612,1
5613,1
5614,0
5615,4
5616,4
5617,5
5618,4
5619,6
5620,1
5621,3
5622,3
5623,1
5624,3
5625,6
5626,2
5627,4
5628,2
5629,4
5630,8
5631,1
5632,5
5633,4
5634,7
5635,2
5636,7
5637,9
5638,8
5639,1
5640,0
5641,5
5642,5
5643,0
5644,1
5645,5
5646,8
5647,1
5648,9
5649,1
5650,8
5651,3
5652,8
5653,5
5654,0
5655,1
5656,7
5657,2
5658,3
5659,0
5660,8
5661,3
5662,9
5663,4
5664,1
5665,2
5666,6
5667,6
5668,6
5669,7
5670,1
5671,0
5672,5
5673,2
5674,1
5675,2
5676,1
5677,1
5678,2
5679,6
5680,1
5681,1
5682,8
5683,2
5684,1
5685,4
5686,6
5687,9
5688,4
5689,0
5690,6
5691,1
5692,4
5693,3
5694,3
5695,3
5696,4
5697,1
5698,1
5699,7
5700,6
5701,4
5702,7
5703,2
5704,2
5705,6
5706,4
5707,2
5708,1
5709,2
5710,8
5711,8
5712,4
5713,8
5714,5
5715,1
5716,2
5717,2
5718,3
5719,6
5720,7
5721,3
5722,6
5723,2
5724,7
5725,0
5726,3
5727,6
5728,0
5729,4
5730,4
5731,7
5732,7
5733,9
5734,3
5735,1
5736,4
5737,6
5738,7
5739,2
5740,7
5741,6
5742,9
5743,7
5744,2
5745,1
5746,7
5747,1
5748,7
5749,5
5750,4
5751,8
5752,7
5753,1
5754,5
5755,6
5756,9
5757,4
5758,6
5759,7
5760,4
5761,4
5762,9
5763,5
5764,5
5765,3
5766,6
5767,1
5768,3
5769,4
5770,0
5771,3
5772,5
5773,4
5774,9
5775,2
5776,1
5777,3
5778,3
5779,3
5780,6
5781,9
5782,1
5783,7
5784,2
5785,2
5786,1
5787,1
5788,1
5789,4
5790,1
5791,7
5792,1
5793,5
5794,0
5795,8
5796,2
5797,1
5798,6
5799,3
5800,9
5801,2
5802,4
5803,4
5804,4
5805,9
5806,1
5807,0
5808,0
5809,1
5810,9
5811,5
5812,7
5813,8
5814,7
5815,1
5816,5
5817,9
5818,4
5819,3
5820,4
5821,2
5822,6
5823,4
5824,6
5825,4
5826,6
5827,1
5828,7
5829,3
5830,4
5831,5
5832,7
5833,9
5834,1
5835,6
5836,4
5837,0
5838,4
5839,6
5840,1
5841,4
5842,6
5843,4
5844,1
5845,1
5846,2
5847,8
5848,7
5849,4
5850,7
5851,2
5852,8
5853,2
5854,9
5855,1
5856,2
5857,7
5858,5
5859,5
5860,2
5861,4
5862,3
5863,6
5864,6
5865,0
5866,4
5867,8
5868,4
5869,4
5870,1
5871,6
5872,4
5873,9
5874,6
5875,5
5876,6
5877,5
5878,6
5879,6
5880,9
5881,3
5882,4
5883,4
5884,1
5885,4
5886,0
5887,7
5888,1
5889,6
5890,3
5891,4
5892,0
5893,5
5894,0
5895,6
5896,6
5897,2
5898,4
5899,6
5900,6
5901,1
5902,1
5903,0
5904,3
5905,2
5906,0
5907,5
5908,4
5909,3
5910,0
5911,1
5912,4
5913,8
5914,7
5915,3
5916,1
5917,0
5918,1
5919,9
5920,7
5921,5
5922,3
5923,2
5924,0
5925,3
5926,1
5927,0
5928,7
5929,6
5930,0
5931,5
5932,9
5933,7
5934,4
5935,2
5936,0
5937,0
5938,1
5939,4
5940,4
5941,4
5942,7
5943,1
5944,0
5945,6
5946,8
5947,5
5948,4
5949,7
5950,8
5951,8
5952,3
5953,1
5954,6
5955,0
5956,7
5957,2
5958,8
5959,4
5960,6
5961,4
5962,1
5963,8
5964,4
5965,6
5966,8
5967,4
5968,2
5969,3
5970,5
5971,5
5972,4
5973,6
5974,0
5975,3
5976,5
5977,1
5978,1
5979,2
5980,1
5981,0
5982,6
5983,1
5984,5
5985,7
5986,5
5987,9
5988,0
5989,4
5990,1
5991,1
5992,6
5993,7
5994,2
5995,1
5996,2
5997,4
5998,2
5999,7
6000,3
6001,5
6002,7
6003,4
6004,0
6005,2
6006,4
6007,0
6008,3
6009,7
6010,3
6011,5
6012,2
6013,3
6014,6
6015,0
6016,1
6017,3
6018,3
6019,7
6020,8
6021,7
6022,0
6023,6
6024,6
6025,1
6026,1
6027,6
6028,4
6029,4
6030,7
6031,4
6032,7
6033,4
6034,3
6035,8
6036,4
6037,5
6038,9
6039,5
6040,1
6041,6
6042,4
6043,1
6044,4
6045,6
6046,3
6047,4
6048,7
6049,1
6050,7
6051,4
6052,0
6053,4
6054,7
6055,6
6056,6
6057,6
6058,0
6059,1
6060,4
6061,4
6062,1
6063,3
6064,0
6065,4
6066,4
6067,5
6068,6
6069,1
6070,2
6071,3
6072,0
6073,7
6074,7
6075,4
6076,2
6077,4
6078,7
6079,4
6080,4
6081,0
6082,4
6083,1
6084,7
6085,2
6086,4
6087,1
6088,4
6089,7
6090,8
6091,6
6092,2
6093,7
6094,4
6095,7
6096,7
6097,2
6098,7
6099,7
6100,1
6101,4
6102,0
6103,8
6104,7
6105,4
6106,6
6107,7
6108,7
6109,6
6110,9
6111,4
6112,5
6113,0
6114,7
6115,8
6116,0
6117,2
6118,4
6119,3
6120,0
6121,1
6122,2
6123,4
6124,5
6125,3
6126,5
6127,2
6128,8
6129,5
6130,1
6131,4
6132,5
6133,6
6134,2
6135,6
6136,1
6137,6
6138,9
6139,9
6140,0
6141,6
6142,1
6143,8
6144,5
6145,7
6146,3
6147,7
6148,3
6149,9
6150,1
6151,1
6152,1
6153,4
6154,7
6155,0
6156,0
6157,3
6158,6
6159,4
6160,4
6161,7
6162,3
6163,7
6164,7
6165,5
6166,4
6167,4
6168,3
6169,2
6170,7
6171,4
6172,0
6173,1
6174,3
6175,5
6176,5
6177,3
6178,8
6179,4
6180,3
6181,9
6182,3
6183,8
6184,6
6185,0
6186,4
6187,2
6188,0
6189,3
6190,8
6191,9
6192,6
6193,4
6194,1
6195,4
6196,2
6197,2
6198,3
6199,2
6200,4
6201,7
6202,9
6203,3
6204,1
6205,3
6206,1
6207,6
6208,6
6209,4
6210,8
6211,5
6212,5
6213,2
6214,1
6215,7
6216,0
6217,5
6218,2
6219,8
6220,0
6221,0
6222,1
6223,9
6224,0
6225,3
6226,3
6227,2
6228,8
6229,1
6230,2
6231,7
6232,4
6233,5
6234,4
6235,2
6236,3
6237,3
6238,2
6239,1
6240,0
6241,4
6242,7
6243,4
6244,0
6245,4
6246,4
6247,7
6248,9
6249,2
6250,1
6251,1
6252,0
6253,1
6254,4
6255,7
6256,6
6257,4
6258,7
6259,4
6260,7
6261,3
6262,0
6263,6
6264,4
6265,6
6266,1
6267,7
6268,7
6269,7
6270,5
6271,1
6272,3
6273,5
6274,4
6275,9
6276,4
6277,9
6278,0
6279,1
6280,2
6281,4
6282,4
6283,6
6284,8
6285,6
6286,4
6287,2
6288,9
6289,2
6290,9
6291,7
6292,8
6293,6
6294,1
6295,2
6296,2
6297,3
6298,5
6299,7
6300,3
6301,1
6302,4
6303,2
6304,6
6305,4
6306,0
6307,6
6308,0
6309,8
6310,6
6311,6
6312,5
6313,0
6314,8
6315,3
6316,2
6317,8
6318,1
6319,4
6320,4
6321,8
6322,3
6323,0
6324,5
6325,0
6326,6
6327,6
6328,1
6329,2
6330,2
6331,2
6332,2
6333,9
6334,0
6335,5
6336,5
6337,6
6338,7
6339,6
6340,4
6341,6
6342,0
6343,0
6344,4
6345,2
6346,4
6347,9
6348,1
6349,3
6350,4
6351,0
6352,1
6353,0
6354,3
6355,1
6356,4
6357,9
6358,3
6359,7
6360,4
6361,8
6362,0
6363,7
6364,6
6365,7
6366,0
6367,2
6368,6
6369,7
6370,4
6371,6
6372,2
6373,4
6374,5
6375,4
6376,5
6377,7
6378,3
6379,1
6380,2
6381,3
6382,4
6383,6
6384,0
6385,6
6386,0
6387,3
6388,1
6389,3
6390,0
6391,4
6392,3
6393,6
6394,5
6395,1
6396,7
6397,3
6398,1
6399,4
6400,0
6401,2
6402,8
6403,6
6404,4
6405,7
6406,2
6407,1
6408,4
6409,4
6410,4
6411,4
6412,2
6413,4
6414,1
6415,4
6416,8
6417,4
6418,4
6419,3
6420,4
6421,0
6422,5
6423,2
6424,2
6425,7
6426,0
6427,3
6428,8
6429,6
6430,6
6431,4
6432,1
6433,2
6434,0
6435,4
6436,2
6437,6
6438,4
6439,4
6440,3
6441,4
6442,2
6443,3
6444,4
6445,7
6446,1
6447,4
6448,9
6449,4
6450,9
6451,7
6452,8
6453,7
6454,8
6455,5
6456,1
6457,5
6458,4
6459,1
6460,9
6461,3
6462,3
6463,4
6464,5
6465,0
6466,1
6467,7
6468,4
6469,4
6470,2
6471,3
6472,0
6473,6
6474,6
6475,5
6476,4
6477,4
6478,1
6479,7
6480,4
6481,4
6482,4
6483,3
6484,1
6485,4
6486,0
6487,1
6488,7
6489,3
6490,3
6491,2
6492,4
6493,4
6494,7
6495,2
6496,0
6497,6
6498,9
6499,8
6500,0
6501,4
6502,4
6503,3
6504,5
6505,9
6506,5
6507,6
6508,0
6509,9
6510,6
6511,7
6512,0
6513,3
6514,2
6515,1
6516,4
6517,3
6518,6
6519,3
6520,5
6521,1
6522,2
6523,3
6524,4
6525,4
6526,7
6527,7
6528,0
6529,6
6530,0
6531,3
6532,6
6533,3
6534,4
6535,3
6536,4
6537,5
6538,7
6539,0
6540,5
6541,0
6542,8
6543,7
6544,0
6545,0
6546,3
6547,1
6548,0
6549,5
6550,3
6551,1
6552,7
6553,6
6554,5
6555,5
6556,6
6557,2
6558,2
6559,3
6560,4
6561,4
6562,4
6563,9
6564,4
6565,7
6566,4
6567,9
6568,1
6569,1
6570,3
6571,0
6572,3
6573,7
6574,4
6575,1
6576,2
6577,5
6578,3
6579,7
6580,1
6581,3
6582,9
6583,0
6584,8
6585,5
6586,1
6587,5
6588,1
6589,5
6590,7
6591,1
6592,4
6593,0
6594,5
6595,6
6596,5
6597,6
6598,8
6599,1
6600,3
6601,1
6602,3
6603,0
6604,9
6605,7
6606,7
6607,7
6608,0
6609,8
6610,4
6611,4
6612,7
6613,2
6614,3
6615,8
6616,3
6617,7
6618,7
6619,4
6620,4
6621,8
6622,9
6623,2
6624,6
6625,3
6626,3
6627,0
6628,9
6629,4
6630,5
6631,7
6632,3
6633,9
6634,4
6635,8
6636,1
6637,2
6638,1
6639,4
6640,3
6641,5
6642,8
6643,2
6644,2
6645,4
6646,2
6647,1
6648,0
6649,4
6650,7
6651,1
6652,6
6653,4
6654,4
6655,6
6656,9
6657,7
6658,6
6659,8
6660,4
6661,0
6662,0
6663,1
6664,4
6665,1
6666,3
6667,5
6668,3
6669,4
6670,4
6671,7
6672,4
6673,5
6674,2
6675,6
6676,4
6677,4
6678,4
6679,1
6680,6
6681,2
6682,7
6683,3
6684,4
6685,4
6686,4
6687,6
6688,3
6689,6
6690,4
6691,6
6692,5
6693,1
6694,1
6695,7
6696,7
6697,7
6698,6
6699,4
6700,8
6701,1
6702,4
6703,7
6704,0
6705,6
6706,1
6707,7
6708,8
6709,1
6710,4
6711,6
6712,1
6713,6
6714,4
6715,6
6716,4
6717,3
6718,4
6719,5
6720,5
6721,8
6722,1
6723,8
6724,8
6725,1
6726,1
6727,1
6728,6
6729,7
6730,4
6731,6
6732,4
6733,2
6734,0
6735,4
6736,5
6737,5
6738,4
6739,6
6740,8
6741,4
6742,4
6743,4
6744,7
6745,2
6746,7
6747,2
6748,0
6749,4
6750,3
6751,4
6752,1
6753,0
6754,3
6755,1
6756,6
6757,4
6758,3
6759,1
6760,4
6761,4
6762,2
6763,7
6764,0
6765,7
6766,7
6767,5
6768,9
6769,7
6770,0
6771,4
6772,4
6773,4
6774,2
6775,1
6776,6
6777,2
6778,4
6779,0
6780,4
6781,4
6782,3
6783,8
6784,0
6785,6
6786,4
6787,9
6788,3
6789,1
6790,6
6791,4
6792,7
6793,0
6794,5
6795,2
6796,7
6797,2
6798,4
6799,0
6800,1
6801,4
6802,3
6803,4
6804,0
6805,9
6806,9
6807,7
6808,8
6809,4
6810,4
6811,3
6812,9
6813,4
6814,6
6815,4
6816,1
6817,0
6818,1
6819,9
6820,4
6821,1
6822,9
6823,3
6824,3
6825,1
6826,8
6827,3
6828,8
6829,0
6830,7
6831,6
6832,4
6833,4
6834,1
6835,1
6836,3
6837,8
6838,4
6839,3
6840,3
6841,0
6842,4
6843,7
6844,1
6845,3
6846,2
6847,1
6848,6
6849,4
6850,3
6851,4
6852,6
6853,1
6854,4
6855,7
6856,6
6857,0
6858,4
6859,4
6860,7
6861,4
6862,7
6863,7
6864,5
6865,4
6866,0
6867,3
6868,1
6869,4
6870,4
6871,8
6872,1
6873,1
6874,1
6875,5
6876,3
6877,1
6878,6
6879,5
6880,4
6881,1
6882,7
6883,3
6884,6
6885,2
6886,2
6887,7
6888,7
6889,1
6890,9
6891,4
6892,3
6893,1
6894,0
6895,4
6896,6
6897,4
6898,3
6899,8
6900,2
6901,0
6902,9
6903,4
6904,1
6905,1
6906,1
6907,3
6908,4
6909,9
6910,7
6911,4
6912,4
6913,6
6914,8
6915,4
6916,0
6917,7
6918,9
6919,1
6920,7
6921,3
6922,4
6923,3
6924,1
6925,6
6926,4
6927,1
6928,7
6929,5
6930,1
6931,3
6932,3
6933,8
6934,7
6935,9
6936,1
6937,8
6938,1
6939,7
6940,9
6941,4
6942,6
6943,1
6944,9
6945,7
6946,7
6947,4
6948,9
6949,1
6950,6
6951,0
6952,1
6953,4
6954,4
6955,6
6956,7
6957,0
6958,9
6959,1
6960,2
6961,6
6962,0
6963,7
6964,1
6965,1
6966,4
6967,5
6968,1
6969,3
6970,2
6971,4
6972,4
6973,4
6974,1
6975,4
6976,1
6977,2
6978,8
6979,5
6980,2
6981,0
6982,4
6983,6
6984,1
6985,7
6986,1
6987,4
6988,2
6989,0
6990,4
6991,0
6992,6
6993,5
6994,1
6995,5
6996,4
6997,6
6998,6
6999,4
7000,0
7001,4
7002,8
7003,1
7004,9
7005,4
7006,4
7007,3
7008,5
7009,1
7010,4
7011,8
7012,2
7013,0
7014,4
7015,3
7016,1
7017,7
7018,4
7019,3
7020,4
7021,6
7022,0
7023,4
7024,2
7025,4
7026,2
7027,4
7028,3
7029,6
7030,1
7031,4
7032,3
7033,6
7034,4
7035,4
7036,6
7037,0
7038,6
7039,0
7040,4
7041,6
7042,4
7043,1
7044,1
7045,3
7046,0
7047,0
7048,4
7049,6
7050,5
7051,4
7052,9
7053,9
7054,5
7055,0
7056,7
7057,7
7058,4
7059,4
7060,1
7061,4
7062,0
7063,8
7064,3
7065,1
7066,8
7067,5
7068,4
7069,3
7070,4
7071,3
7072,2
7073,2
7074,3
7075,0
7076,3
7077,3
7078,5
7079,5
7080,4
7081,4
7082,3
7083,2
7084,6
7085,0
7086,5
7087,1
7088,7
7089,3
7090,5
7091,8
7092,2
7093,4
7094,5
7095,4
7096,7
7097,4
7098,6
7099,7
7100,6
7101,1
7102,4
7103,2
7104,7
7105,0
7106,6
7107,4
7108,7
7109,1
7110,9
7111,1
7112,0
7113,8
7114,3
7115,4
7116,5
7117,1
7118,3
7119,4
7120,4
7121,1
7122,4
7123,5
7124,4
7125,4
7126,5
7127,4
7128,4
7129,3
7130,1
7131,4
7132,4
7133,4
7134,2
7135,7
7136,0
7137,3
7138,5
7139,3
7140,2
7141,9
7142,5
7143,8
7144,7
7145,1
7146,3
7147,3
7148,7
7149,5
7150,8
7151,8
7152,7
7153,3
7154,0
7155,1
7156,4
7157,1
7158,4
7159,5
7160,1
7161,0
7162,8
7163,3
7164,7
7165,4
7166,2
7167,6
7168,8
7169,1
7170,0
7171,3
7172,0
7173,8
7174,3
7175,7
7176,9
7177,6
7178,4
7179,4
7180,4
7181,7
7182,6
7183,0
7184,2
7185,0
7186,4
7187,3
7188,6
7189,4
7190,9
7191,0
7192,6
7193,3
7194,1
7195,4
7196,6
7197,4
7198,0
7199,0
7200,0
7201,8
7202,1
7203,7
7204,2
7205,5
7206,2
7207,2
7208,9
7209,6
7210,1
7211,7
7212,1
7213,7
7214,0
7215,2
7216,1
7217,1
7218,2
7219,8
7220,7
7221,4
7222,0
7223,6
7224,2
7225,0
7226,0
7227,1
7228,3
7229,1
7230,2
7231,3
7232,4
7233,4
7234,1
7235,5
7236,2
7237,7
7238,6
7239,3
7240,3
7241,0
7242,6
7243,4
7244,2
7245,1
7246,9
7247,3
7248,3
7249,6
7250,6
7251,8
7252,7
7253,7
7254,4
7255,2
7256,4
7257,1
7258,7
7259,4
7260,7
7261,7
7262,1
7263,3
7264,4
7265,7
7266,3
7267,4
7268,2
7269,9
7270,3
7271,8
7272,7
7273,6
7274,4
7275,7
7276,1
7277,1
7278,7
7279,5
7280,6
7281,9
7282,0
7283,4
7284,1
7285,6
7286,2
7287,1
7288,0
7289,9
7290,4
7291,0
7292,7
7293,7
7294,7
7295,5
7296,1
7297,1
7298,3
7299,4
7300,2
7301,9
7302,3
7303,5
7304,3
7305,7
7306,9
7307,8
7308,1
7309,4
7310,7
7311,7
7312,2
7313,2
7314,3
7315,5
7316,6
7317,3
7318,1
7319,1
7320,4
7321,5
7322,4
7323,2
7324,1
7325,7
7326,4
7327,6
7328,6
7329,7
7330,1
7331,3
7332,4
7333,2
7334,6
7335,1
7336,8
7337,1
7338,4
7339,6
7340,2
7341,2
7342,6
7343,1
7344,1
7345,2
7346,0
7347,2
7348,7
7349,7
7350,5
7351,4
7352,6
7353,3
7354,9
7355,3
7356,3
7357,4
7358,6
7359,8
7360,4
7361,5
7362,6
7363,4
7364,5
7365,8
7366,5
7367,7
7368,4
7369,3
7370,1
7371,4
7372,2
7373,3
7374,0
7375,8
7376,3
7377,7
7378,7
7379,8
7380,4
7381,6
7382,0
7383,0
7384,6
7385,4
7386,2
7387,1
7388,0
7389,2
7390,0
7391,1
7392,6
7393,4
7394,0
7395,1
7396,1
7397,7
7398,4
7399,6
7400,1
7401,0
7402,6
7403,4
7404,1
7405,7
7406,0
7407,5
7408,5
7409,4
7410,0
7411,3
7412,4
7413,4
7414,3
7415,0
7416,4
7417,0
7418,1
7419,3
7420,4
7421,2
7422,5
7423,4
7424,5
7425,0
7426,7
7427,3
7428,0
7429,3
7430,0
7431,0
7432,7
7433,5
7434,4
7435,1
7436,8
7437,3
7438,4
7439,9
7440,9
7441,4
7442,4
7443,6
7444,3
7445,1
7446,8
7447,3
7448,1
7449,1
7450,0
7451,7
7452,3
7453,1
7454,7
7455,1
7456,2
7457,4
7458,5
7459,4
7460,6
7461,6
7462,4
7463,0
7464,5
7465,2
7466,1
7467,5
7468,3
7469,1
7470,0
7471,6
7472,6
7473,3
7474,2
7475,6
7476,1
7477,3
7478,2
7479,1
7480,0
7481,7
7482,4
7483,2
7484,2
7485,8
7486,7
7487,2
7488,1
7489,4
7490,1
7491,9
7492,5
7493,5
7494,4
7495,1
7496,1
7497,1
7498,1
7499,6
7500,4
7501,7
7502,2
7503,1
7504,7
7505,7
7506,4
7507,4
7508,6
7509,2
7510,7
7511,4
7512,2
7513,6
7514,4
7515,1
7516,1
7517,3
7518,6
7519,5
7520,7
7521,4
7522,3
7523,5
7524,6
7525,5
7526,2
7527,6
7528,7
7529,4
7530,0
7531,5
7532,2
7533,4
7534,4
7535,0
7536,1
7537,1
7538,4
7539,2
7540,5
7541,2
7542,3
7543,0
7544,4
7545,5
7546,5
7547,7
7548,0
7549,6
7550,4
7551,4
7552,4
7553,7
7554,6
7555,1
7556,3
7557,6
7558,7
7559,4
7560,2
7561,3
7562,0
7563,6
7564,3
7565,8
7566,6
7567,4
7568,1
7569,5
7570,0
7571,8
7572,7
7573,8
7574,7
7575,4
7576,2
7577,4
7578,8
7579,2
7580,0
7581,6
7582,5
7583,8
7584,6
7585,4
7586,2
7587,4
7588,2
7589,2
7590,7
7591,0
7592,9
7593,0
7594,0
7595,0
7596,3
7597,2
7598,8
7599,4
7600,1
7601,0
7602,5
7603,3
7604,5
7605,1
7606,5
7607,4
7608,4
7609,8
7610,3
7611,5
7612,6
7613,0
7614,5
7615,7
7616,7
7617,7
7618,7
7619,2
7620,5
7621,3
7622,3
7623,1
7624,0
7625,1
7626,1
7627,0
7628,6
7629,5
7630,6
7631,4
7632,0
7633,9
7634,4
7635,4
7636,0
7637,6
7638,7
7639,3
7640,0
7641,2
7642,0
7643,4
7644,4
7645,4
