id,digit
4847,1
4848,1
4849,1
4850,3
4851,1
4852,1
4853,1
4854,1
4855,1
4856,1
4857,3
4858,1
4859,1
4860,1
4861,3
4862,3
4863,8
4864,1
4865,1
4866,3
4867,1
4868,1
4869,1
4870,1
4871,1
4872,1
4873,1
4874,1
4875,1
4876,1
4877,1
4878,1
4879,3
4880,1
4881,1
4882,1
4883,8
4884,1
4885,1
4886,1
4887,1
4888,6
4889,6
4890,1
4891,1
4892,9
4893,6
4894,6
4895,0
4896,6
4897,1
4898,1
4899,6
4900,9
4901,1
4902,1
4903,1
4904,1
4905,1
4906,1
4907,3
4908,1
4909,1
4910,1
4911,1
4912,1
4913,1
4914,1
4915,1
4916,3
4917,1
4918,1
4919,0
4920,1
4921,1
4922,1
4923,1
4924,1
4925,1
4926,9
4927,1
4928,1
4929,1
4930,1
4931,1
4932,8
4933,6
4934,0
4935,3
4936,1
4937,1
4938,1
4939,9
4940,1
4941,1
4942,6
4943,1
4944,6
4945,5
4946,1
4947,1
4948,1
4949,1
4950,1
4951,1
4952,1
4953,1
4954,1
4955,1
4956,1
4957,9
4958,1
4959,9
4960,1
4961,3
4962,1
4963,1
4964,1
4965,1
4966,8
4967,3
4968,1
4969,1
4970,3
4971,0
4972,1
4973,6
4974,1
4975,0
4976,6
4977,1
4978,3
4979,3
4980,1
4981,1
4982,1
4983,3
4984,1
4985,1
4986,1
4987,1
4988,1
4989,1
4990,8
4991,1
4992,1
4993,1
4994,1
4995,1
4996,1
4997,1
4998,1
4999,6
5000,1
5001,3
5002,3
5003,0
5004,1
5005,1
5006,1
5007,1
5008,6
5009,1
5010,3
5011,1
5012,1
5013,6
5014,3
5015,6
5016,1
5017,1
5018,3
5019,0
5020,1
5021,1
5022,1
5023,1
5024,3
5025,0
5026,1
5027,0
5028,1
5029,1
5030,1
5031,3
5032,1
5033,1
5034,1
5035,1
5036,1
5037,1
5038,1
5039,1
5040,6
5041,1
5042,1
5043,1
5044,3
5045,1
5046,6
5047,5
5048,3
5049,1
5050,3
5051,1
5052,8
5053,1
5054,3
5055,1
5056,8
5057,3
5058,1
5059,4
5060,8
5061,1
5062,0
5063,1
5064,1
5065,1
5066,1
5067,1
5068,1
5069,1
5070,1
5071,1
5072,1
5073,1
5074,8
5075,1
5076,3
5077,1
5078,1
5079,6
5080,6
5081,1
5082,1
5083,1
5084,1
5085,3
5086,1
5087,6
5088,1
5089,1
5090,1
5091,3
5092,3
5093,1
5094,1
5095,1
5096,1
5097,1
5098,1
5099,3
5100,1
5101,4
5102,1
5103,1
5104,1
5105,1
5106,6
5107,3
5108,1
5109,3
5110,1
5111,1
5112,3
5113,1
5114,1
5115,1
5116,3
5117,1
5118,1
5119,1
5120,3
5121,1
5122,3
5123,1
5124,1
5125,3
5126,0
5127,1
5128,1
5129,1
5130,1
5131,1
5132,8
5133,1
5134,3
5135,1
5136,0
5137,1
5138,1
5139,1
5140,1
5141,1
5142,8
5143,1
5144,8
5145,1
5146,1
5147,1
5148,1
5149,6
5150,1
5151,1
5152,1
5153,3
5154,1
5155,1
5156,3
5157,1
5158,3
5159,3
5160,1
5161,1
5162,1
5163,1
5164,3
5165,3
5166,1
5167,1
5168,0
5169,1
5170,1
5171,3
5172,1
5173,1
5174,3
5175,1
5176,1
5177,1
5178,1
5179,1
5180,3
5181,1
5182,1
5183,6
5184,3
5185,0
5186,6
5187,1
5188,0
5189,1
5190,1
5191,1
5192,1
5193,1
5194,1
5195,1
5196,1
5197,1
5198,1
5199,1
5200,1
5201,3
5202,3
5203,8
5204,1
5205,3
5206,3
5207,1
5208,1
5209,1
5210,1
5211,1
5212,1
5213,3
5214,1
5215,3
5216,1
5217,1
5218,3
5219,1
5220,1
5221,1
5222,1
5223,1
5224,1
5225,3
5226,1
5227,1
5228,1
5229,0
5230,1
5231,1
5232,1
5233,1
5234,1
5235,1
5236,3
5237,1
5238,1
5239,1
5240,6
5241,1
5242,8
5243,3
5244,1
5245,3
5246,1
5247,3
5248,3
5249,1
5250,1
5251,1
5252,3
5253,1
5254,3
5255,0
5256,3
5257,1
5258,6
5259,8
5260,6
5261,1
5262,1
5263,3
5264,6
5265,3
5266,3
5267,1
5268,1
5269,3
5270,3
5271,1
5272,0
5273,1
5274,1
5275,1
5276,5
5277,8
5278,3
5279,3
5280,1
5281,1
5282,1
5283,3
5284,1
5285,1
5286,1
5287,1
5288,1
5289,1
5290,1
5291,1
5292,3
5293,1
5294,1
5295,1
5296,1
5297,1
5298,3
5299,1
5300,3
5301,1
5302,9
5303,1
5304,1
5305,3
5306,1
5307,1
5308,3
5309,3
5310,1
5311,1
5312,3
5313,6
5314,3
5315,1
5316,3
5317,1
5318,1
5319,8
5320,1
5321,1
5322,1
5323,1
5324,1
5325,1
5326,1
5327,1
5328,1
5329,1
5330,1
5331,5
5332,1
5333,3
5334,1
5335,3
5336,1
5337,1
5338,1
5339,9
5340,1
5341,6
5342,1
5343,6
5344,1
5345,1
5346,1
5347,1
5348,3
5349,0
5350,1
5351,1
5352,1
5353,6
5354,1
5355,6
5356,1
5357,8
5358,3
5359,1
5360,8
5361,1
5362,8
5363,3
5364,1
5365,1
5366,0
5367,1
5368,3
5369,3
5370,1
5371,1
5372,1
5373,0
5374,1
5375,1
5376,1
5377,1
5378,1
5379,3
5380,1
5381,1
5382,3
5383,1
5384,1
5385,1
5386,1
5387,1
5388,1
5389,1
5390,3
5391,8
5392,1
5393,3
5394,1
5395,1
5396,1
5397,1
5398,1
5399,1
5400,1
5401,1
5402,3
5403,1
5404,1
5405,1
5406,1
5407,1
5408,9
5409,1
5410,3
5411,1
5412,1
5413,1
5414,1
5415,3
5416,0
5417,1
5418,3
5419,1
5420,1
5421,8
5422,1
5423,1
5424,1
5425,1
5426,1
5427,1
5428,1
5429,1
5430,1
5431,3
5432,1
5433,1
5434,1
5435,1
5436,1
5437,3
5438,0
5439,1
5440,1
5441,1
5442,1
5443,1
5444,1
5445,3
5446,1
5447,1
5448,0
5449,1
5450,3
5451,1
5452,0
5453,1
5454,1
5455,1
5456,1
5457,1
5458,6
5459,1
5460,8
5461,3
5462,1
5463,1
5464,1
5465,3
5466,1
5467,1
5468,6
5469,6
5470,1
5471,6
5472,1
5473,3
5474,1
5475,1
5476,3
5477,1
5478,5
5479,8
5480,0
5481,1
5482,1
5483,1
5484,1
5485,1
5486,1
5487,1
5488,1
5489,6
5490,6
5491,1
5492,1
5493,1
5494,1
5495,1
5496,1
5497,1
5498,6
5499,1
5500,1
5501,1
5502,6
5503,1
5504,1
5505,1
5506,1
5507,1
5508,3
5509,1
5510,1
5511,1
5512,1
5513,1
5514,1
5515,1
5516,1
5517,0
5518,1
5519,1
5520,1
5521,8
5522,3
5523,1
5524,1
5525,1
5526,6
5527,3
5528,1
5529,8
5530,1
5531,3
5532,0
5533,1
5534,1
5535,1
5536,0
5537,5
5538,8
5539,1
5540,6
5541,1
5542,3
5543,1
5544,1
5545,1
5546,1
5547,1
5548,1
5549,1
5550,6
5551,1
5552,1
5553,1
5554,1
5555,1
5556,1
5557,3
5558,3
5559,1
5560,1
5561,1
5562,1
5563,1
5564,1
5565,3
5566,3
5567,0
5568,3
5569,1
5570,3
5571,1
5572,8
5573,1
5574,1
5575,1
5576,1
5577,1
5578,1
5579,3
5580,1
5581,1
5582,0
5583,0
5584,1
5585,1
5586,1
5587,1
5588,1
5589,1
5590,1
5591,1
5592,8
5593,3
5594,1
5595,8
5596,1
5597,4
5598,3
5599,1
5600,3
5601,1
5602,1
5603,1
5604,1
5605,1
5606,1
5607,6
5608,3
5609,1
5610,1
5611,3
5612,1
5613,1
5614,0
5615,1
5616,1
5617,1
5618,1
5619,1
5620,8
5621,1
5622,1
5623,1
5624,1
5625,8
5626,3
5627,1
5628,3
5629,8
5630,1
5631,5
5632,1
5633,1
5634,1
5635,0
5636,1
5637,3
5638,1
5639,1
5640,1
5641,3
5642,1
5643,1
5644,3
5645,3
5646,1
5647,0
5648,1
5649,1
5650,1
5651,3
5652,1
5653,6
5654,3
5655,1
5656,1
5657,1
5658,1
5659,0
5660,1
5661,1
5662,1
5663,3
5664,6
5665,1
5666,8
5667,1
5668,1
5669,1
5670,1
5671,1
5672,3
5673,1
5674,1
5675,1
5676,1
5677,1
5678,3
5679,3
5680,1
5681,1
5682,3
5683,1
5684,6
5685,3
5686,1
5687,1
5688,1
5689,0
5690,3
5691,1
5692,1
5693,1
5694,1
5695,1
5696,6
5697,1
5698,1
5699,1
5700,1
5701,9
5702,3
5703,1
5704,1
5705,1
5706,1
5707,8
5708,1
5709,6
5710,1
5711,1
5712,1
5713,1
5714,3
5715,1
5716,1
5717,1
5718,3
5719,1
5720,1
5721,1
5722,2
5723,1
5724,1
5725,1
5726,1
5727,1
5728,3
5729,1
5730,1
5731,1
5732,1
5733,0
5734,1
5735,1
5736,1
5737,1
5738,1
5739,1
5740,1
5741,1
5742,1
5743,1
5744,0
5745,0
5746,0
5747,1
5748,1
5749,3
5750,1
5751,1
5752,1
5753,1
5754,0
5755,1
5756,1
5757,1
5758,3
5759,3
5760,1
5761,1
5762,1
5763,1
5764,8
5765,1
5766,3
5767,6
5768,3
5769,1
5770,3
5771,1
5772,1
5773,1
5774,1
5775,3
5776,1
5777,1
5778,1
5779,1
5780,1
5781,1
5782,6
5783,1
5784,3
5785,8
5786,1
5787,1
5788,1
5789,1
5790,1
5791,1
5792,6
5793,3
5794,1
5795,1
5796,1
5797,0
5798,1
5799,1
5800,1
5801,8
5802,1
5803,4
5804,3
5805,1
5806,1
5807,1
5808,1
5809,3
5810,1
5811,1
5812,1
5813,1
5814,1
5815,8
5816,3
5817,1
5818,3
5819,3
5820,1
5821,1
5822,1
5823,1
5824,8
5825,3
5826,3
5827,5
5828,1
5829,1
5830,1
5831,6
5832,1
5833,1
5834,1
5835,1
5836,1
5837,6
5838,3
5839,0
5840,1
5841,3
5842,1
5843,1
5844,1
5845,8
5846,6
5847,1
5848,1
5849,1
5850,1
5851,3
5852,1
5853,1
5854,1
5855,1
5856,1
5857,1
5858,1
5859,1
5860,1
5861,1
5862,1
5863,3
5864,1
5865,9
5866,6
5867,1
5868,1
5869,1
5870,6
5871,1
5872,8
5873,8
5874,3
5875,3
5876,1
5877,3
5878,8
5879,1
5880,1
5881,1
5882,1
5883,3
5884,1
5885,1
5886,1
5887,5
5888,1
5889,1
5890,8
5891,1
5892,5
5893,8
5894,1
5895,1
5896,1
5897,1
5898,3
5899,1
5900,6
5901,1
5902,1
5903,1
5904,8
5905,1
5906,1
5907,0
5908,1
5909,1
5910,1
5911,1
5912,1
5913,1
5914,1
5915,1
5916,1
5917,1
5918,1
5919,1
5920,0
5921,9
5922,8
5923,1
5924,1
5925,3
5926,0
5927,1
5928,3
5929,1
5930,6
5931,1
5932,6
5933,1
5934,1
5935,1
5936,3
5937,1
5938,1
5939,1
5940,1
5941,1
5942,1
5943,5
5944,1
5945,1
5946,1
5947,9
5948,1
5949,1
5950,1
5951,1
5952,1
5953,1
5954,6
5955,1
5956,8
5957,1
5958,1
5959,1
5960,1
5961,1
5962,6
5963,8
5964,1
5965,6
5966,1
5967,3
5968,6
5969,1
5970,6
5971,3
5972,1
5973,1
5974,3
5975,1
5976,1
5977,1
5978,1
5979,1
5980,1
5981,1
5982,6
5983,1
5984,1
5985,3
5986,1
5987,1
5988,1
5989,1
5990,1
5991,1
5992,6
5993,1
5994,5
5995,1
5996,5
5997,1
5998,6
5999,3
6000,1
6001,8
6002,1
6003,1
6004,1
6005,1
6006,1
6007,1
6008,1
6009,6
6010,1
6011,6
6012,6
6013,1
6014,1
6015,1
6016,1
6017,1
6018,1
6019,1
6020,1
6021,1
6022,1
6023,3
6024,1
6025,1
6026,1
6027,8
6028,1
6029,1
6030,1
6031,5
6032,1
6033,1
6034,1
6035,1
6036,1
6037,3
6038,1
6039,6
6040,1
6041,1
6042,1
6043,1
6044,1
6045,3
6046,1
6047,1
6048,1
6049,1
6050,1
6051,1
6052,1
6053,6
6054,1
6055,1
6056,3
6057,1
6058,0
6059,1
6060,6
6061,3
6062,1
6063,3
6064,1
6065,1
6066,1
6067,6
6068,1
6069,1
6070,1
6071,1
6072,6
6073,1
6074,1
6075,1
6076,9
6077,1
6078,1
6079,1
6080,1
6081,1
6082,1
6083,9
6084,1
6085,1
6086,1
6087,1
6088,1
6089,1
6090,1
6091,1
6092,1
6093,1
6094,1
6095,1
6096,3
6097,1
6098,1
6099,1
6100,1
6101,1
6102,1
6103,1
6104,1
6105,1
6106,1
6107,1
6108,1
6109,3
6110,1
6111,1
6112,1
6113,6
6114,1
6115,1
6116,0
6117,3
6118,3
6119,3
6120,1
6121,1
6122,1
6123,1
6124,5
6125,8
6126,3
6127,3
6128,1
6129,1
6130,1
6131,1
6132,1
6133,1
6134,1
6135,1
6136,8
6137,1
6138,3
6139,6
6140,0
6141,1
6142,1
6143,1
6144,3
6145,1
6146,1
6147,1
6148,1
6149,1
6150,6
6151,1
6152,3
6153,3
6154,1
6155,1
6156,1
6157,1
6158,1
6159,3
6160,1
6161,3
6162,3
6163,6
6164,1
6165,3
6166,1
6167,1
6168,1
6169,6
6170,1
6171,1
6172,1
6173,1
6174,6
6175,1
6176,8
6177,1
6178,1
6179,1
6180,3
6181,3
6182,1
6183,3
6184,1
6185,1
6186,3
6187,1
6188,8
6189,1
6190,1
6191,8
6192,1
6193,1
6194,1
6195,0
6196,6
6197,3
6198,6
6199,1
6200,1
6201,0
6202,8
6203,6
6204,5
6205,1
6206,6
6207,1
6208,6
6209,1
6210,1
6211,1
6212,1
6213,1
6214,1
6215,1
6216,0
6217,6
6218,3
6219,3
6220,1
6221,1
6222,3
6223,1
6224,3
6225,1
6226,1
6227,0
6228,1
6229,1
6230,1
6231,1
6232,1
6233,1
6234,8
6235,1
6236,1
6237,1
6238,6
6239,1
6240,1
6241,1
6242,1
6243,1
6244,1
6245,0
6246,1
6247,1
6248,1
6249,9
6250,1
6251,3
6252,1
6253,1
6254,3
6255,1
6256,1
6257,8
6258,1
6259,1
6260,1
6261,1
6262,1
6263,1
6264,1
6265,1
6266,1
6267,0
6268,1
6269,8
6270,1
6271,1
6272,1
6273,1
6274,3
6275,1
6276,1
6277,1
6278,1
6279,6
6280,3
6281,1
6282,6
6283,8
6284,1
6285,1
6286,2
6287,1
6288,0
6289,1
6290,1
6291,1
6292,6
6293,3
6294,1
6295,1
6296,0
6297,1
6298,1
6299,1
6300,1
6301,1
6302,1
6303,1
6304,0
6305,1
6306,8
6307,1
6308,6
6309,3
6310,1
6311,6
6312,3
6313,3
6314,6
6315,8
6316,1
6317,1
6318,1
6319,1
6320,1
6321,1
6322,1
6323,1
6324,3
6325,1
6326,1
6327,5
6328,1
6329,1
6330,9
6331,1
6332,3
6333,1
6334,1
6335,3
6336,8
6337,1
6338,1
6339,1
6340,8
6341,8
6342,1
6343,1
6344,1
6345,1
6346,9
6347,4
6348,1
6349,1
6350,1
6351,1
6352,3
6353,1
6354,1
6355,3
6356,3
6357,1
6358,1
6359,3
6360,3
6361,1
6362,1
6363,1
6364,1
6365,3
6366,1
6367,1
6368,1
6369,1
6370,3
6371,9
6372,3
6373,3
6374,1
6375,3
6376,6
6377,6
6378,1
6379,1
6380,1
6381,1
6382,1
6383,1
6384,1
6385,6
6386,1
6387,1
6388,0
6389,1
6390,1
6391,4
6392,1
6393,1
6394,1
6395,1
6396,1
6397,1
6398,1
6399,8
6400,1
6401,1
6402,8
6403,1
6404,3
6405,1
6406,1
6407,0
6408,1
6409,3
6410,3
6411,1
6412,5
6413,1
6414,1
6415,8
6416,6
6417,6
6418,3
6419,1
6420,1
6421,3
6422,5
6423,1
6424,3
6425,1
6426,1
6427,1
6428,1
6429,1
6430,0
6431,1
6432,1
6433,3
6434,1
6435,6
6436,1
6437,1
6438,1
6439,1
6440,1
6441,1
6442,3
6443,1
6444,6
6445,1
6446,1
6447,3
6448,1
6449,6
6450,3
6451,9
6452,1
6453,1
6454,3
6455,1
6456,1
6457,1
6458,1
6459,2
6460,6
6461,1
6462,3
6463,6
6464,6
6465,3
6466,8
6467,5
6468,3
6469,1
6470,3
6471,3
6472,1
6473,1
6474,1
6475,5
6476,1
6477,1
6478,1
6479,1
6480,0
6481,3
6482,1
6483,1
6484,1
6485,1
6486,1
6487,9
6488,9
6489,8
6490,1
6491,1
6492,0
6493,1
6494,1
6495,1
6496,1
6497,1
6498,1
6499,1
6500,6
6501,1
6502,3
6503,6
6504,1
6505,5
6506,3
6507,1
6508,1
6509,1
6510,8
6511,1
6512,1
6513,1
6514,1
6515,1
6516,1
6517,1
6518,8
6519,3
6520,1
6521,1
6522,1
6523,3
6524,1
6525,4
6526,0
6527,1
6528,1
6529,1
6530,1
6531,1
6532,1
6533,1
6534,1
6535,1
6536,3
6537,1
6538,1
6539,8
6540,9
6541,3
6542,1
6543,1
6544,9
6545,3
6546,3
6547,1
6548,1
6549,3
6550,1
6551,1
6552,1
6553,0
6554,6
6555,6
6556,1
6557,1
6558,8
6559,1
6560,1
6561,1
6562,3
6563,1
6564,6
6565,1
6566,1
6567,8
6568,0
6569,8
6570,3
6571,1
6572,1
6573,1
6574,1
6575,1
6576,1
6577,6
6578,1
6579,1
6580,1
6581,1
6582,1
6583,1
6584,1
6585,1
6586,1
6587,1
6588,3
6589,8
6590,1
6591,1
6592,1
6593,1
6594,3
6595,1
6596,1
6597,1
6598,1
6599,1
6600,1
6601,3
6602,3
6603,1
6604,1
6605,0
6606,1
6607,3
6608,0
6609,1
6610,6
6611,1
6612,1
6613,0
6614,3
6615,1
6616,8
6617,1
6618,1
6619,1
6620,1
6621,1
6622,1
6623,1
6624,3
6625,1
6626,1
6627,3
6628,1
6629,1
6630,8
6631,1
6632,1
6633,3
6634,1
6635,1
6636,1
6637,1
6638,1
6639,1
6640,1
6641,1
6642,1
6643,1
6644,1
6645,8
6646,3
6647,1
6648,3
6649,3
6650,1
6651,3
6652,3
6653,1
6654,1
6655,1
6656,1
6657,1
6658,1
6659,1
6660,1
6661,1
6662,0
6663,1
6664,1
6665,1
6666,6
6667,3
6668,3
6669,3
6670,1
6671,1
6672,3
6673,1
6674,8
6675,1
6676,3
6677,1
6678,3
6679,1
6680,1
6681,6
6682,3
6683,1
6684,3
6685,1
6686,3
6687,1
6688,1
6689,1
6690,0
6691,8
6692,1
6693,1
6694,1
6695,1
6696,3
6697,6
6698,1
6699,1
6700,8
6701,8
6702,1
6703,1
6704,1
6705,1
6706,0
6707,1
6708,3
6709,3
6710,1
6711,3
6712,1
6713,1
6714,4
6715,6
6716,1
6717,1
6718,1
6719,1
6720,1
6721,1
6722,1
6723,1
6724,1
6725,1
6726,6
6727,1
6728,1
6729,0
6730,1
6731,1
6732,6
6733,3
6734,0
6735,1
6736,1
6737,1
6738,1
6739,1
6740,1
6741,5
6742,1
6743,3
6744,1
6745,3
6746,1
6747,1
6748,1
6749,1
6750,3
6751,1
6752,6
6753,1
6754,1
6755,1
6756,1
6757,1
6758,0
6759,1
6760,1
6761,1
6762,1
6763,1
6764,1
6765,3
6766,1
6767,1
6768,3
6769,1
6770,6
6771,1
6772,3
6773,1
6774,3
6775,1
6776,1
6777,1
6778,1
6779,1
6780,1
6781,3
6782,3
6783,6
6784,3
6785,1
6786,1
6787,1
6788,1
6789,6
6790,1
6791,3
6792,1
6793,9
6794,8
6795,1
6796,1
6797,1
6798,3
6799,3
6800,1
6801,3
6802,1
6803,1
6804,1
6805,1
6806,1
6807,1
6808,3
6809,1
6810,1
6811,3
6812,3
6813,3
6814,1
6815,1
6816,6
6817,3
6818,1
6819,1
6820,3
6821,1
6822,2
6823,1
6824,3
6825,0
6826,6
6827,3
6828,3
6829,8
6830,1
6831,1
6832,8
6833,3
6834,3
6835,3
6836,1
6837,6
6838,1
6839,3
6840,1
6841,1
6842,1
6843,1
6844,1
6845,8
6846,1
6847,6
6848,1
6849,8
6850,1
6851,3
6852,8
6853,1
6854,1
6855,1
6856,1
6857,1
6858,3
6859,1
6860,1
6861,3
6862,1
6863,1
6864,1
6865,5
6866,1
6867,3
6868,1
6869,6
6870,1
6871,1
6872,3
6873,6
6874,1
6875,1
6876,1
6877,8
6878,1
6879,1
6880,1
6881,1
6882,1
6883,1
6884,1
6885,1
6886,1
6887,1
6888,1
6889,1
6890,8
6891,1
6892,3
6893,1
6894,1
6895,6
6896,3
6897,1
6898,3
6899,1
6900,1
6901,1
6902,1
6903,1
6904,3
6905,1
6906,3
6907,1
6908,1
6909,1
6910,1
6911,3
6912,1
6913,1
6914,3
6915,1
6916,1
6917,1
6918,1
6919,3
6920,1
6921,3
6922,1
6923,6
6924,0
6925,0
6926,1
6927,1
6928,1
6929,8
6930,1
6931,1
6932,1
6933,1
6934,3
6935,6
6936,1
6937,1
6938,0
6939,8
6940,8
6941,3
6942,1
6943,1
6944,1
6945,1
6946,1
6947,1
6948,3
6949,1
6950,3
6951,6
6952,1
6953,1
6954,1
6955,1
6956,1
6957,3
6958,8
6959,3
6960,2
6961,6
6962,3
6963,1
6964,1
6965,1
6966,1
6967,1
6968,3
6969,1
6970,1
6971,1
6972,1
6973,1
6974,1
6975,1
6976,1
6977,0
6978,3
6979,1
6980,1
6981,3
6982,1
6983,0
6984,1
6985,1
6986,3
6987,3
6988,1
6989,1
6990,1
6991,3
6992,1
6993,3
6994,1
6995,1
6996,6
6997,1
6998,8
6999,1
7000,1
7001,1
7002,8
7003,3
7004,0
7005,1
7006,1
7007,1
7008,8
7009,1
7010,1
7011,1
7012,1
7013,1
7014,3
7015,1
7016,1
7017,1
7018,1
7019,1
7020,8
7021,1
7022,0
7023,5
7024,1
7025,3
7026,0
7027,6
7028,1
7029,1
7030,3
7031,3
7032,9
7033,1
7034,6
7035,1
7036,8
7037,1
7038,6
7039,1
7040,3
7041,8
7042,6
7043,1
7044,5
7045,1
7046,6
7047,6
7048,0
7049,1
7050,1
7051,3
7052,8
7053,1
7054,3
7055,1
7056,1
7057,1
7058,1
7059,1
7060,1
7061,1
7062,1
7063,1
7064,1
7065,1
7066,1
7067,8
7068,1
7069,8
7070,1
7071,1
7072,1
7073,6
7074,1
7075,1
7076,1
7077,3
7078,3
7079,1
7080,1
7081,3
7082,1
7083,1
7084,6
7085,0
7086,1
7087,1
7088,1
7089,1
7090,1
7091,1
7092,1
7093,6
7094,1
7095,6
7096,1
7097,1
7098,3
7099,4
7100,1
7101,3
7102,9
7103,1
7104,1
7105,3
7106,3
7107,1
7108,3
7109,1
7110,1
7111,1
7112,1
7113,1
7114,1
7115,1
7116,6
7117,1
7118,5
7119,1
7120,1
7121,3
7122,1
7123,1
7124,1
7125,8
7126,1
7127,9
7128,3
7129,8
7130,6
7131,1
7132,1
7133,4
7134,0
7135,1
7136,1
7137,3
7138,6
7139,3
7140,1
7141,3
7142,3
7143,1
7144,8
7145,1
7146,1
7147,3
7148,1
7149,1
7150,1
7151,1
7152,1
7153,8
7154,6
7155,1
7156,8
7157,1
7158,2
7159,1
7160,1
7161,1
7162,1
7163,1
7164,1
7165,1
7166,1
7167,3
7168,1
7169,3
7170,1
7171,1
7172,1
7173,1
7174,3
7175,0
7176,1
7177,3
7178,8
7179,5
7180,1
7181,1
7182,1
7183,1
7184,3
7185,0
7186,1
7187,0
7188,1
7189,1
7190,8
7191,1
7192,3
7193,1
7194,1
7195,1
7196,6
7197,1
7198,1
7199,1
7200,3
7201,8
7202,1
7203,1
7204,3
7205,1
7206,1
7207,3
7208,1
7209,3
7210,6
7211,3
7212,1
7213,1
7214,1
7215,1
7216,3
7217,1
7218,2
7219,1
7220,3
7221,1
7222,1
7223,9
7224,5
7225,1
7226,3
7227,1
7228,1
7229,1
7230,8
7231,3
7232,1
7233,1
7234,1
7235,1
7236,6
7237,1
7238,9
7239,1
7240,1
7241,1
7242,0
7243,1
7244,1
7245,1
7246,1
7247,1
7248,3
7249,1
7250,8
7251,1
7252,1
7253,1
7254,0
7255,1
7256,1
7257,6
7258,1
7259,6
7260,3
7261,1
7262,1
7263,8
7264,6
7265,1
7266,1
7267,3
7268,1
7269,3
7270,1
7271,1
7272,1
7273,1
7274,8
7275,1
7276,3
7277,1
7278,3
7279,6
7280,3
7281,6
7282,1
7283,3
7284,1
7285,3
7286,1
7287,0
7288,0
7289,4
7290,3
7291,3
7292,8
7293,5
7294,1
7295,6
7296,1
7297,1
7298,1
7299,1
7300,1
7301,1
7302,8
7303,1
7304,8
7305,1
7306,1
7307,1
7308,1
7309,3
7310,1
7311,1
7312,3
7313,1
7314,1
7315,8
7316,1
7317,8
7318,1
7319,1
7320,1
7321,1
7322,1
7323,3
7324,1
7325,0
7326,1
7327,1
7328,1
7329,1
7330,0
7331,8
7332,1
7333,0
7334,1
7335,8
7336,1
7337,3
7338,1
7339,1
7340,8
7341,1
7342,1
7343,1
7344,1
7345,1
7346,3
7347,3
7348,1
7349,1
7350,1
7351,9
7352,3
7353,1
7354,1
7355,3
7356,3
7357,1
7358,3
7359,1
7360,1
7361,1
7362,1
7363,3
7364,1
7365,1
7366,0
7367,1
7368,6
7369,1
7370,1
7371,1
7372,1
7373,3
7374,1
7375,1
7376,1
7377,1
7378,1
7379,3
7380,1
7381,1
7382,9
7383,2
7384,0
7385,1
7386,1
7387,0
7388,1
7389,1
7390,0
7391,1
7392,6
7393,8
7394,0
7395,1
7396,0
7397,1
7398,1
7399,1
7400,1
7401,1
7402,1
7403,8
7404,1
7405,1
7406,1
7407,1
7408,1
7409,1
7410,1
7411,1
7412,8
7413,3
7414,1
7415,1
7416,1
7417,1
7418,0
7419,1
7420,3
7421,1
7422,1
7423,0
7424,3
7425,0
7426,1
7427,1
7428,1
7429,1
7430,1
7431,3
7432,1
7433,1
7434,3
7435,1
7436,3
7437,3
7438,1
7439,1
7440,1
7441,8
7442,1
7443,1
7444,1
7445,1
7446,1
7447,1
7448,1
7449,1
7450,1
7451,1
7452,1
7453,6
7454,1
7455,1
7456,1
7457,9
7458,1
7459,1
7460,1
7461,1
7462,1
7463,1
7464,1
7465,1
7466,1
7467,0
7468,3
7469,3
7470,4
7471,1
7472,0
7473,3
7474,1
7475,1
7476,1
7477,5
7478,1
7479,3
7480,9
7481,0
7482,6
7483,1
7484,1
7485,3
7486,1
7487,9
7488,1
7489,1
7490,1
7491,1
7492,1
7493,8
7494,1
7495,1
7496,1
7497,1
7498,3
7499,3
7500,1
7501,3
7502,3
7503,8
7504,1
7505,1
7506,1
7507,3
7508,1
7509,1
7510,1
7511,6
7512,1
7513,3
7514,1
7515,1
7516,1
7517,1
7518,1
7519,1
7520,1
7521,0
7522,1
7523,6
7524,3
7525,1
7526,8
7527,1
7528,1
7529,3
7530,1
7531,3
7532,1
7533,3
7534,1
7535,1
7536,1
7537,1
7538,1
7539,8
7540,6
7541,1
7542,1
7543,1
7544,1
7545,6
7546,0
7547,1
7548,1
7549,1
7550,1
7551,1
7552,3
7553,1
7554,3
7555,1
7556,1
7557,2
7558,1
7559,1
7560,3
7561,1
7562,1
7563,6
7564,1
7565,3
7566,1
7567,1
7568,1
7569,9
7570,1
7571,1
7572,1
7573,8
7574,1
7575,3
7576,8
7577,3
7578,1
7579,3
7580,0
7581,5
7582,3
7583,1
7584,3
7585,1
7586,1
7587,3
7588,1
7589,1
7590,1
7591,6
7592,1
7593,1
7594,3
7595,6
7596,1
7597,3
7598,1
7599,1
7600,1
7601,1
7602,1
7603,8
7604,1
7605,3
7606,1
7607,8
7608,3
7609,1
7610,1
7611,3
7612,1
7613,1
7614,1
7615,1
7616,1
7617,1
7618,3
7619,1
7620,3
7621,1
7622,8
7623,1
7624,1
7625,1
7626,3
7627,3
7628,6
7629,1
7630,1
7631,1
7632,6
7633,1
7634,1
7635,1
7636,8
7637,3
7638,3
7639,1
7640,3
7641,6
7642,1
7643,1
7644,3
7645,0
